kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
CDK14	CMGC	42	821	42	644	645	10640	0.8438942866045379	-0.24486580892110896	0.8820855828639992	0.9999999957465616	0.05448927613526331	1.8472448211683968e-9	1.075834175935288	0.10545572474207866	0.3418331430697573	0.8195861928449953	0.46618583174256406	0.0864053665491954	downregulated set	0.9295112781954888	-0.10545572474207866	0.3418331430697573	0.8195861928449953	0.46618583174256406	0.0864053665491954
MINK	STE	41	821	24	644	593	10640	0.8960404886074441	-0.15836417131717284	0.7796745405319476	0.9999999957465616	0.10808664698621391	1.8472448211683968e-9	0.6686707236600924	-0.5806321415509125	0.9855900924424819	0.9999999209815102	0.0063036708647004345	3.4317295423232916e-8	upregulated set	0.8960404886074441	-0.15836417131717284	0.7796745405319476	0.9999999957465616	0.10808664698621391	1.8472448211683968e-9
HRI	Other	41	821	34	644	581	10640	0.9145473489573397	-0.12887023017569804	0.7378220846272475	0.9999999957465616	0.132048349531818	1.8472448211683968e-9	0.9668487615056499	-0.048637859880254514	0.6041156417905177	0.9999999209815102	0.21887991935187115	3.4317295423232916e-8	downregulated set	1.0342879256965944	0.048637859880254514	0.6041156417905177	0.9999999209815102	0.21887991935187115	3.4317295423232916e-8
ATR	PIKK	43	821	26	644	604	10640	0.9226351324099991	-0.1161678660122339	0.7227496897604121	0.9999999957465616	0.14101208607774038	1.8472448211683968e-9	0.7112006910452059	-0.49167136891005175	0.9721941117847868	0.9999999209815102	0.012247013612350345	3.4317295423232916e-8	upregulated set	0.9226351324099991	-0.1161678660122339	0.7227496897604121	0.9999999957465616	0.14101208607774038	1.8472448211683968e-9
CDK16	CMGC	53	821	45	644	657	10640	1.0454637307956847	0.06414301285161654	0.3959036147823659	0.9999999957465616	0.4024105329210262	1.8472448211683968e-9	1.1316259678379987	0.17839718828127998	0.22513380546310588	0.7206626873022082	0.6475592876571369	0.14226796318858353	downregulated set	0.8836842105263158	-0.17839718828127998	0.22513380546310588	0.7206626873022082	0.6475592876571369	0.14226796318858353
KHS2	STE	19	821	15	644	310	10640	0.7943106361243173	-0.33222477321990496	0.8659501335030835	0.9999999957465616	0.0625071164907273	1.8472448211683968e-9	0.7994389901823282	-0.322940157391784	0.8371030086748491	0.9999999209815102	0.07722109714832953	3.4317295423232916e-8	downregulated set	1.250877192982456	0.322940157391784	0.8371030086748491	0.9999999209815102	0.07722109714832953	3.4317295423232916e-8
CK1G1	CK1	62	821	38	644	649	10640	1.2380707506535868	0.3080937609984839	0.05920817908111914	0.4172111223623046	1.2276182952291363	0.3796441223064178	0.9673745561733772	-0.04785350228161791	0.6062418341582921	0.9999999209815102	0.21735409812803522	3.4317295423232916e-8	upregulated set	1.2380707506535868	0.3080937609984839	0.05920817908111914	0.4172111223623046	1.2276182952291363	0.3796441223064178
SMG1	PIKK	74	821	50	644	958	10640	1.0010705412972112	0.0015436385035165834	0.5156167159282943	0.9999999957465616	0.2876730115712709	1.8472448211683968e-9	0.8623037124444041	-0.21373200368752063	0.8746001729907278	0.9999999209815102	0.05819044109028018	3.4317295423232916e-8	upregulated set	1.0010705412972112	0.0015436385035165834	0.5156167159282943	0.9999999957465616	0.2876730115712709	1.8472448211683968e-9
CK1E	CK1	42	821	36	644	657	10640	0.828480692328656	-0.271460018932822	0.9052837922433922	0.9999999957465616	0.04321525495510911	1.8472448211683968e-9	0.9053007742703991	-0.14353090660608214	0.7495147199185471	0.9999999209815102	0.1252198335073309	3.4317295423232916e-8	downregulated set	1.1046052631578946	0.14353090660608214	0.7495147199185471	0.9999999209815102	0.1252198335073309	3.4317295423232916e-8
MNK1	CAMK	9	821	10	644	203	10640	0.5745726405980932	-0.7994387971321166	0.9716384093235884	0.9999999957465616	0.012495325662316004	1.8472448211683968e-9	0.8138787748982651	-0.297114170023879	0.7812854213512128	0.9999999209815102	0.10719027947359684	3.4317295423232916e-8	downregulated set	1.2286842105263158	0.297114170023879	0.7812854213512128	0.9999999209815102	0.10719027947359684	3.4317295423232916e-8
CK1D	CK1	69	821	34	644	754	10640	1.185976860721705	0.24607586212025173	0.0922525670923934	0.5823443297707334	1.0350215399813771	0.23482014885465938	0.7450121093299504	-0.4246642197443899	0.970038244752228	0.9999999209815102	0.01321114289104681	3.4317295423232916e-8	upregulated set	1.185976860721705	0.24607586212025173	0.0922525670923934	0.5823443297707334	1.0350215399813771	0.23482014885465938
CK1G2	CK1	89	821	27	644	680	10640	1.696209787203554	0.7623146134394434	0.000003120672127644075	0.00006754026104829676	5.5057518579399	4.170437265115832	0.6560102301790283	-0.6082097817002979	0.9925199775551593	0.9999999209815102	0.003260742948071676	3.4317295423232916e-8	upregulated set	1.696209787203554	0.7623146134394434	0.000003120672127644075	0.00006754026104829676	5.5057518579399	4.170437265115832
CK1A	CK1	78	821	45	644	776	10640	1.3026608234865704	0.381461495285868	0.014218633027566763	0.130552903253113	1.8471421544586617	0.8842134658342441	0.9580905423576871	-0.061766093583518075	0.637148018308804	0.9999999209815102	0.19575966332057074	3.4317295423232916e-8	upregulated set	1.3026608234865704	0.381461495285868	0.014218633027566763	0.130552903253113	1.8471421544586617	0.8842134658342441
CK1G3	CK1	79	821	26	644	603	10640	1.6978849156571993	0.7637386748877655	0.000011259933691204937	0.00022745066056233972	4.948464167000533	3.6431127975539095	0.7123801283437883	-0.4892808214850577	0.9715780915460545	0.9999999209815102	0.012522286814550284	3.4317295423232916e-8	upregulated set	1.6978849156571993	0.7637386748877655	0.000011259933691204937	0.00022745066056233972	4.948464167000533	3.6431127975539095
MNK2	CAMK	12	821	15	644	245	10640	0.6347659648512267	-0.6557033196706673	0.9615177276030785	0.9999999957465616	0.017042704218823958	1.8472448211683968e-9	1.0115350488021295	0.016546308879882902	0.5212687455936759	0.9996482906005303	0.28293831386661095	0.00015277231872853924	downregulated set	0.9885964912280703	-0.016546308879882902	0.5212687455936759	0.9996482906005303	0.28293831386661095	0.00015277231872853924
DSTYK	TKL	68	821	25	644	543	10640	1.6229590200155675	0.6986265720567251	0.00016000802007289414	0.0022037468219130423	3.795858248680888	2.6568383010007888	0.7606693890623748	-0.39465854575570203	0.9335704516624911	0.9999999209815102	0.029852902552885766	3.4317295423232916e-8	upregulated set	1.6229590200155675	0.6986265720567251	0.00016000802007289414	0.0022037468219130423	3.795858248680888	2.6568383010007888
ERK1	CMGC	69	821	66	644	806	10640	1.109462224546111	0.14986054686094852	0.2118353379494496	0.9725167787679276	0.6740015900439627	0.012102897083526309	1.3528967526162476	0.436051743104421	0.010359430585899507	0.08793652616753513	1.9846641152662658	1.0558306946870792	downregulated set	0.7391547049441787	-0.436051743104421	0.010359430585899507	0.08793652616753513	1.9846641152662658	1.0558306946870792
ERK2	CMGC	55	821	47	644	712	10640	1.00110854124184	0.0015984011690089912	0.5184850666109375	0.9999999957465616	0.28526374762954476	1.8472448211683968e-9	1.090620420127015	0.12514907298517453	0.29781553212081063	0.7846791846313532	0.5260526560181739	0.1053078678694805	downregulated set	0.916909294512878	-0.12514907298517453	0.29781553212081063	0.7846791846313532	0.5260526560181739	0.1053078678694805
ERK5	CMGC	59	821	48	644	886	10640	0.8630118530779234	-0.21254772058243004	0.8885861356826501	0.9999999957465616	0.051300467196311005	1.8472448211683968e-9	0.8950829325743449	-0.15990673555992713	0.8024083789854543	0.9999999209815102	0.09560454493261937	3.4317295423232916e-8	downregulated set	1.1172149122807018	0.15990673555992713	0.8024083789854543	0.9999999209815102	0.09560454493261937	3.4317295423232916e-8
PBK	Other	60	821	56	644	900	10640	0.8639870077141698	-0.21091847699777125	0.8887863116737713	0.9999999957465616	0.05120264264766299	1.8472448211683968e-9	1.0280193236714976	0.03986738311450207	0.43865459275782076	0.9159863366821636	0.35787731917459337	0.03811100444109852	downregulated set	0.9727443609022556	-0.03986738311450207	0.43865459275782076	0.9159863366821636	0.35787731917459337	0.03811100444109852
ERK7	CMGC	40	821	18	644	445	10640	1.164926302535959	0.22023868764434928	0.19416438962985486	0.9170957364646533	0.7118304181219718	0.03758532556436601	0.668295065950171	-0.5814428721375129	0.9715774655802161	0.9999999209815102	0.01252256662077421	3.4317295423232916e-8	upregulated set	1.164926302535959	0.22023868764434928	0.19416438962985486	0.9170957364646533	0.7118304181219718	0.03758532556436601
ANKRD3	TKL	24	821	25	644	433	10640	0.7183263805475775	-0.4772885953948218	0.9612389747349992	0.9999999957465616	0.01716862845367124	1.8472448211683968e-9	0.9539110352445023	-0.06807337267806553	0.6224369317203391	0.9999999209815102	0.20590464679197892	3.4317295423232916e-8	downregulated set	1.0483157894736843	0.06807337267806553	0.6224369317203391	0.9999999209815102	0.20590464679197892	3.4317295423232916e-8
MST2	STE	42	821	25	644	650	10640	0.8374027920921954	-0.25600636652630926	0.892229501830454	0.9999999957465616	0.049523420782425415	1.8472448211683968e-9	0.6354515050167224	-0.6541460658671572	0.994276338431019	0.9999999209815102	0.002492895706581287	3.4317295423232916e-8	upregulated set	0.8374027920921954	-0.25600636652630926	0.892229501830454	0.9999999957465616	0.049523420782425415	1.8472448211683968e-9
MST3	STE	10	821	10	644	212	10640	0.6113115620619125	-0.7100202410650898	0.9614393617703406	0.9999999957465616	0.017078101627257813	1.8472448211683968e-9	0.7793273174733387	-0.359698707401902	0.821720833910466	0.9999999209815102	0.08527570178425774	3.4317295423232916e-8	downregulated set	1.2831578947368423	0.359698707401902	0.821720833910466	0.9999999209815102	0.08527570178425774	3.4317295423232916e-8
MST4	STE	16	821	20	644	252	10640	0.8228447692515901	-0.2813078048891695	0.8105893661791697	0.9999999957465616	0.09119909790496027	1.8472448211683968e-9	1.3112491373360937	0.3909418236613807	0.14672350170106271	0.5773665066937922	0.8335003166842686	0.23854841335444546	downregulated set	0.7626315789473685	-0.3909418236613807	0.14672350170106271	0.5773665066937922	0.8335003166842686	0.23854841335444546
RIPK3	TKL	36	821	45	644	689	10640	0.6771451148993494	-0.5624630526512316	0.9946901112047944	0.9999999957465616	0.0023121996118455326	1.8472448211683968e-9	1.079068593424623	0.10978657589931827	0.32762660442413544	0.8147477118935182	0.48462083925147054	0.08897685051720836	downregulated set	0.9267251461988304	-0.10978657589931827	0.32762660442413544	0.8147477118935182	0.48462083925147054	0.08897685051720836
RIPK2	TKL	32	821	37	644	619	10640	0.6699737701176114	-0.5778234806035175	0.993376442505213	0.9999999957465616	0.0028861433253969285	1.8472448211683968e-9	0.9875676055348739	-0.01804858131137995	0.5559293084447019	0.9999999209815102	0.2549804294687617	3.4317295423232916e-8	downregulated set	1.0125889046941678	0.01804858131137995	0.5559293084447019	0.9999999209815102	0.2549804294687617	3.4317295423232916e-8
MST1	STE	37	821	27	644	676	10640	0.7093384456824914	-0.4954539520424875	0.9883473288046561	0.9999999957465616	0.005090407158066898	1.8472448211683968e-9	0.6598919475173657	-0.5996982818447806	0.9917460478439892	0.9999999209815102	0.003599521534897891	3.4317295423232916e-8	upregulated set	0.7093384456824914	-0.4954539520424875	0.9883473288046561	0.9999999957465616	0.005090407158066898	1.8472448211683968e-9
ALK4	TKL	93	821	31	644	822	10640	1.4662553233105435	0.5521363460370957	0.00029135192990779754	0.003678318115085944	3.535582100808665	2.4343507140179663	0.6230826192743045	-0.6825046210208725	0.9984154301504774	0.9999999209815102	0.0006887157451603818	3.4317295423232916e-8	upregulated set	1.4662553233105435	0.5521363460370957	0.00029135192990779754	0.003678318115085944	3.535582100808665	2.4343507140179663
ALK2	TKL	112	821	27	644	748	10640	1.9405055788232688	0.9564325807807146	1.6556808533186479e-10	8.361188309259172e-9	9.78102337346919	8.077731995350527	0.5963729365263892	-0.7457133054502332	0.9987568366876265	0.9999999209815102	0.0005402348363516932	3.4317295423232916e-8	upregulated set	1.9405055788232688	0.9564325807807146	1.6556808533186479e-10	8.361188309259172e-9	9.78102337346919	8.077731995350527
GAK	Other	74	821	62	644	1002	10640	0.9571113558510264	-0.06324130895551143	0.6673896174364362	0.9999999957465616	0.17562055393705087	1.8472448211683968e-9	1.0223032196476614	0.03182316946560199	0.4506138865443049	0.9159863366821636	0.3461954287758871	0.03811100444109852	downregulated set	0.978183361629881	-0.03182316946560199	0.4506138865443049	0.9159863366821636	0.3461954287758871	0.03811100444109852
KIS	Other	67	821	69	644	872	10640	0.9957648426063539	-0.006123015708406717	0.5339868366603583	0.9999999957465616	0.2724694486572702	1.8472448211683968e-9	1.3073394495412842	0.3866337842751775	0.017323709631329235	0.13459189790494253	1.7613591042407564	0.8709810827649507	downregulated set	0.7649122807017545	-0.3866337842751775	0.017323709631329235	0.13459189790494253	1.7613591042407564	0.8709810827649507
SIK	CAMK	23	821	38	644	368	10640	0.8099878197320342	-0.3040278813892528	0.8657445285329965	0.9999999957465616	0.06261024449168241	1.8472448211683968e-9	1.7060491493383743	0.7706592096605076	0.0017732282759180679	0.03358051047519841	2.7512353520527855	1.4739127062064052	downregulated set	0.5861495844875346	-0.7706592096605076	0.0017732282759180679	0.03358051047519841	2.7512353520527855	1.4739127062064052
FAM20C	FAM20	81	821	27	644	696	10640	1.5082531815699944	0.5928786256466435	0.0003329862519141913	0.004035793373199998	3.477573696947311	2.3940710771170433	0.6409295352323838	-0.6417623414113247	0.9949959578263231	0.9999999209815102	0.0021786835731575733	3.4317295423232916e-8	upregulated set	1.5082531815699944	0.5928786256466435	0.0003329862519141913	0.004035793373199998	3.477573696947311	2.3940710771170433
SGK3	AGC	10	821	9	644	122	10640	1.0622791078452907	0.08716287593522329	0.4749012371803858	0.9999999957465616	0.3233966990220777	1.8472448211683968e-9	1.218816821097648	0.2854813161533612	0.33213581469207165	0.8147477118935182	0.4786842912655242	0.08897685051720836	downregulated set	0.8204678362573099	-0.2854813161533612	0.33213581469207165	0.8147477118935182	0.4786842912655242	0.08897685051720836
SGK1	AGC	6	821	9	644	109	10640	0.7133837678373878	-0.4872497054450232	0.8408967433536739	0.9999999957465616	0.0752573294635259	1.8472448211683968e-9	1.3641802951735142	0.44803432893932105	0.23138236855067038	0.7227717285654961	0.6356697375747928	0.1409988433387327	downregulated set	0.7330409356725146	-0.44803432893932105	0.23138236855067038	0.7227717285654961	0.6356697375747928	0.1409988433387327
DLK	TKL	29	821	22	644	387	10640	0.9711481869655395	-0.04223664240609117	0.5899420278751067	0.9999999957465616	0.22919066329165902	1.8472448211683968e-9	0.939220312324458	-0.09046448523317795	0.6460051011452481	0.9999999209815102	0.18976405260787918	3.4317295423232916e-8	upregulated set	0.9711481869655395	-0.04223664240609117	0.5899420278751067	0.9999999957465616	0.22919066329165902	1.8472448211683968e-9
PKN3	AGC	5	821	5	644	147	10640	0.4408096978133519	-1.181772131338255	0.9867769807971563	0.9999999957465616	0.0057809901403240655	1.8472448211683968e-9	0.5619639160011831	-0.831450597675067	0.9396383090941365	0.9999999209815102	0.027039285328838706	3.4317295423232916e-8	downregulated set	1.779473684210526	0.831450597675067	0.9396383090941365	0.9999999209815102	0.027039285328838706	3.4317295423232916e-8
MEK5	STE	9	821	18	644	364	10640	0.3204347418720135	-1.6418975201456367	0.9999893607927882	0.9999999957465616	0.000004620573563565684	1.8472448211683968e-9	0.8170090778786431	-0.291575986482449	0.8325359637273249	0.9999999209815102	0.07959699684750317	3.4317295423232916e-8	downregulated set	1.2239766081871346	0.291575986482449	0.8325359637273249	0.9999999209815102	0.07959699684750317	3.4317295423232916e-8
TAO1	STE	15	821	16	644	249	10640	0.7807111515489485	-0.35713921784881525	0.8581053229292699	0.9999999957465616	0.06645940403966985	1.8472448211683968e-9	1.0616378557709096	0.0862917202058539	0.44504705284339097	0.9159863366821636	0.3515940705697093	0.03811100444109852	downregulated set	0.9419407894736843	-0.0862917202058539	0.44504705284339097	0.9159863366821636	0.3515940705697093	0.03811100444109852
PRKX	AGC	23	821	18	644	231	10640	1.2903702063263571	0.3677850332517022	0.14520320248374396	0.7474803761953875	0.838023805084404	0.1264002045044398	1.287408243929983	0.3644696123001897	0.17960908437792342	0.6344506692999036	0.7456717011017422	0.19760214013147528	upregulated set	1.2903702063263571	0.3677850332517022	0.14520320248374396	0.7474803761953875	0.838023805084404	0.1264002045044398
PERK	Other	58	821	33	644	710	10640	1.058688305227222	0.08227789934627483	0.35365348985729844	0.9999999957465616	0.45142205193671797	1.8472448211683968e-9	0.767911818738518	-0.3809874427596561	0.9515294238288314	0.9999999209815102	0.02157777762507255	3.4317295423232916e-8	upregulated set	1.058688305227222	0.08227789934627483	0.35365348985729844	0.9999999957465616	0.45142205193671797	1.8472448211683968e-9
CAMKK1	Other	91	821	47	644	1012	10640	1.1653579698911478	0.22077318411513322	0.08104377911663442	0.5292721167101324	1.0912803157816109	0.2763209850525657	0.7673139714727616	-0.38211107074273787	0.97681963844437	0.9999999209815102	0.010185617713574948	3.4317295423232916e-8	upregulated set	1.1653579698911478	0.22077318411513322	0.08104377911663442	0.5292721167101324	1.0912803157816109	0.2763209850525657
CAMKK2	Other	75	821	61	644	1039	10640	0.9355008505086052	-0.09618912979758391	0.7388811101048408	0.9999999957465616	0.1314254362726019	1.8472448211683968e-9	0.9699962338368833	-0.04394894906739056	0.6167622871510149	0.9999999209815102	0.2098821897284098	3.4317295423232916e-8	downregulated set	1.0309318377911993	0.04394894906739056	0.6167622871510149	0.9999999209815102	0.2098821897284098	3.4317295423232916e-8
DNAPK	PIKK	68	821	29	644	682	10640	1.2921799822118083	0.3698070308369143	0.024531929230942304	0.19059421940962867	1.6102682968239208	0.7198902753481151	0.7025372944026521	-0.5093532816226652	0.9819244787408079	0.9999999209815102	0.00792191315743971	3.4317295423232916e-8	upregulated set	1.2921799822118083	0.3698070308369143	0.024531929230942304	0.19059421940962867	1.6102682968239208	0.7198902753481151
PAK1	STE	13	821	22	644	247	10640	0.6820950060901338	-0.5519553948328386	0.9382470104447113	0.9999999957465616	0.02768281071390341	1.8472448211683968e-9	1.4715719063545152	0.5573580393265547	0.05654603491888656	0.3100291976422489	1.247597842961715	0.5085974036567137	downregulated set	0.6795454545454545	-0.5573580393265547	0.05654603491888656	0.3100291976422489	1.247597842961715	0.5085974036567137
TAO3	STE	19	821	15	644	272	10640	0.9052805044063911	-0.14356320919600674	0.697588291806023	0.9999999957465616	0.1564008171332705	1.8472448211683968e-9	0.9111253196930945	-0.13427859336788608	0.6758417031803683	0.9999999209815102	0.1701550133567551	3.4317295423232916e-8	downregulated set	1.097543859649123	0.13427859336788608	0.6758417031803683	0.9999999209815102	0.1701550133567551	3.4317295423232916e-8
TAO2	STE	20	821	11	644	283	10640	0.9158872873295085	-0.12675802933377284	0.6823889926993756	0.9999999957465616	0.16596798718707048	1.8472448211683968e-9	0.6421877400522354	-0.6389329719206499	0.9525455956482116	0.9999999209815102	0.021114226713258247	3.4317295423232916e-8	upregulated set	0.9158872873295085	-0.12675802933377284	0.6823889926993756	0.9999999957465616	0.16596798718707048	1.8472448211683968e-9
PAK6	STE	26	821	39	644	446	10640	0.7555043340998344	-0.40448806316846564	0.9395694105718583	0.9999999957465616	0.027071130928169724	1.8472448211683968e-9	1.444726067459544	0.5307959712158787	0.01871164863384328	0.14171929279079779	1.7278879462766985	0.8485710235546409	downregulated set	0.6921727395411605	-0.5307959712158787	0.01871164863384328	0.14171929279079779	1.7278879462766985	0.8485710235546409
PAK3	STE	11	821	25	644	311	10640	0.4583853899448167	-1.1253670328825582	0.9987424193780843	0.9999999957465616	0.0005465040331578194	1.8472448211683968e-9	1.3281140780092267	0.40937907191805684	0.10479729700213661	0.4601968259659042	0.9796499188045391	0.3370563810394894	downregulated set	0.7529473684210528	-0.40937907191805684	0.10479729700213661	0.4601968259659042	0.9796499188045391	0.3370563810394894
PAK2	STE	15	821	27	644	290	10640	0.6703347473644421	-0.5770463757956686	0.9571650243470996	0.9999999957465616	0.019013179271487154	1.8472448211683968e-9	1.5382308845577213	0.6212720644224692	0.024198118099808708	0.15939195183134866	1.6162184080133135	0.7975336111925826	downregulated set	0.6500974658869395	-0.6212720644224692	0.024198118099808708	0.15939195183134866	1.6162184080133135	0.7975336111925826
P90RSK	AGC	7	821	18	644	154	10640	0.5890820507142066	-0.7634595000265502	0.9483300581982433	0.9999999957465616	0.023040483857345615	1.8472448211683968e-9	1.9311123658949747	0.949432113021346	0.009327287910993716	0.08564146172821503	2.030244617401827	1.0673159287774097	downregulated set	0.5178362573099415	-0.949432113021346	0.009327287910993716	0.08564146172821503	2.030244617401827	1.0673159287774097
PAK5	STE	12	821	30	644	308	10640	0.5049274720407485	-0.9858519213629983	0.9967454927332916	0.9999999957465616	0.0014157195336249049	1.8472448211683968e-9	1.6092603049124787	0.686397707187552	0.010724352110719862	0.08793652616753513	1.9696289353426237	1.0558306946870792	downregulated set	0.6214035087719298	-0.686397707187552	0.010724352110719862	0.08793652616753513	1.9696289353426237	1.0558306946870792
PAK4	STE	15	821	36	644	413	10640	0.47069510105493506	-1.0871352572001798	0.9996343549646096	0.9999999957465616	0.00015882666006510093	1.8472448211683968e-9	1.4401515949047268	0.526220682296802	0.024187038547105837	0.15939195183134866	1.6164173032538531	0.7975336111925826	downregulated set	0.6943713450292398	-0.526220682296802	0.024187038547105837	0.15939195183134866	1.6164173032538531	0.7975336111925826
HIPK4	CMGC	59	821	67	644	794	10640	0.963008188699043	-0.05438002917036943	0.6348036041467316	0.9999999957465616	0.19736061616956171	1.8472448211683968e-9	1.3941517906034389	0.4793876455887497	0.005320688093483509	0.06200648047405781	2.274032199306684	1.2075629187751973	downregulated set	0.7172820109976433	-0.4793876455887497	0.005320688093483509	0.06200648047405781	2.274032199306684	1.2075629187751973
ASK1	STE	84	821	56	644	1245	10640	0.8743964897348224	-0.19364048556593574	0.9089060254422259	0.9999999957465616	0.041481017483949986	1.8472448211683968e-9	0.7431464990396368	-0.42828145262390427	0.9930465936110664	0.9999999209815102	0.0030303739885556157	3.4317295423232916e-8	upregulated set	0.8743964897348224	-0.19364048556593574	0.9089060254422259	0.9999999957465616	0.041481017483949986	1.8472448211683968e-9
MOK	CMGC	28	821	43	644	455	10640	0.7975264686592336	-0.3263956944177073	0.9027809750361148	0.9999999957465616	0.04441760170315168	1.8472448211683968e-9	1.561395126612518	0.6428356718899743	0.004211037148132592	0.0580887029726441	2.375610927385758	1.235908320513136	downregulated set	0.640452876376989	-0.6428356718899743	0.004211037148132592	0.0580887029726441	2.375610927385758	1.235908320513136
HIPK1	CMGC	44	821	55	644	614	10640	0.9287156760445472	-0.10669110812213507	0.7096931597687989	0.9999999957465616	0.14892938060876515	1.8472448211683968e-9	1.479960345560119	0.5655585204284151	0.0037331885671251074	0.05655780679194538	2.42792007286673	1.2475074400284063	downregulated set	0.6756937799043062	-0.5655585204284151	0.0037331885671251074	0.05655780679194538	2.42792007286673	1.2475074400284063
GCK	STE	25	821	24	644	502	10640	0.6454086213004255	-0.6317152455653002	0.9919631353245422	0.9999999957465616	0.00350446738475256	1.8472448211683968e-9	0.7898839424909059	-0.340287400955681	0.8984478258945242	0.9999999209815102	0.04650713790282173	3.4317295423232916e-8	downregulated set	1.2660087719298247	0.340287400955681	0.8984478258945242	0.9999999209815102	0.04650713790282173	3.4317295423232916e-8
HIPK3	CMGC	43	821	54	644	663	10640	0.840530346871251	-0.2506281867997427	0.8900426537281749	0.9999999957465616	0.0505891800574466	1.8472448211683968e-9	1.3456620106236474	0.4283160943248157	0.02119286561400947	0.14933577397778766	1.673810315766399	0.8258361428436806	downregulated set	0.7431286549707602	-0.4283160943248157	0.02119286561400947	0.14933577397778766	1.673810315766399	0.8258361428436806
HIPK2	CMGC	52	821	68	644	661	10640	1.0195308109183847	0.027905375244147455	0.4671686074326998	0.9999999957465616	0.3305263484230833	1.8472448211683968e-9	1.699664539893442	0.7652500320165826	0.00003387716557739196	0.0051323905849748825	4.470092933217156	2.289680300378832	downregulated set	0.5883513931888545	-0.7652500320165826	0.00003387716557739196	0.0051323905849748825	4.470092933217156	2.289680300378832
MOS	Other	87	821	23	644	698	10640	1.6153338754541426	0.6918323882498233	0.000022143529421871344	0.0003991816061509633	4.654753156434685	3.3988294787353226	0.5444126074498568	-0.8772276178787043	0.9995645879019606	0.9999999209815102	0.00018913825106257922	3.4317295423232916e-8	upregulated set	1.6153338754541426	0.6918323882498233	0.000022143529421871344	0.0003991816061509633	4.654753156434685	3.3988294787353226
SSTK	CAMK	54	821	41	644	642	10640	1.0900770658075973	0.1244301336519126	0.28583589056901804	0.9999999957465616	0.543883240564462	1.8472448211683968e-9	1.0551266422863335	0.07741616976971552	0.39005981748319973	0.8776540363804979	0.4088687867919141	0.056676645484149024	upregulated set	1.0900770658075973	0.1244301336519126	0.28583589056901804	0.9999999957465616	0.543883240564462	1.8472448211683968e-9
CAMK4	CAMK	13	821	12	644	220	10640	0.7658066659284686	-0.38494787677282033	0.8607817753495536	0.9999999957465616	0.06510693655327908	1.8472448211683968e-9	0.9011857707509883	-0.15010356052956825	0.6795257816912659	0.9999999209815102	0.1677940611774912	3.4317295423232916e-8	downregulated set	1.1096491228070173	0.15010356052956825	0.6795257816912659	0.9999999209815102	0.1677940611774912	3.4317295423232916e-8
MEK1	STE	58	821	50	644	807	10640	0.9314358075728967	-0.10247174953946112	0.7262658158495635	0.9999999957465616	0.1389043968922821	1.8472448211683968e-9	1.0236517429017833	0.033724978770879314	0.4564816397326954	0.9159863366821636	0.3405766856502341	0.03811100444109852	downregulated set	0.9768947368421053	-0.033724978770879314	0.4564816397326954	0.9159863366821636	0.3405766856502341	0.03811100444109852
PKN2	AGC	4	821	3	644	106	10640	0.48904924964952995	-1.0319483359524524	0.9600791026556842	0.9999999957465616	0.01769298317752446	1.8472448211683968e-9	0.46759639048400325	-1.0966643015681081	0.9525558845621527	0.9999999209815102	0.021109535710079844	3.4317295423232916e-8	upregulated set	0.48904924964952995	-1.0319483359524524	0.9600791026556842	0.9999999957465616	0.01769298317752446	1.8472448211683968e-9
MEK2	STE	67	821	56	644	1155	10640	0.7517809028162256	-0.41161582723490037	0.9945387949787348	0.9999999957465616	0.0023782712458566995	1.8472448211683968e-9	0.8010540184453228	-0.3200285619718809	0.9657789774732143	0.9999999209815102	0.015122252307743158	3.4317295423232916e-8	downregulated set	1.2483552631578947	0.3200285619718809	0.9657789774732143	0.9999999209815102	0.015122252307743158	3.4317295423232916e-8
PKN1	AGC	8	821	8	644	148	10640	0.7005300062547322	-0.5134812470182027	0.8786877438899424	0.9999999957465616	0.05616543118163283	1.8472448211683968e-9	0.8930669800235017	-0.1631597133550149	0.6729362174323199	0.9999999209815102	0.1720260973360541	3.4317295423232916e-8	downregulated set	1.1197368421052631	0.1631597133550149	0.6729362174323199	0.9999999209815102	0.1720260973360541	3.4317295423232916e-8
NEK11	Other	27	821	33	644	481	10640	0.7274734680337603	-0.45903346299582626	0.9636795139485663	0.9999999957465616	0.016067373218726377	1.8472448211683968e-9	1.1335080900298293	0.1807946878623467	0.26363884544374216	0.7488795293296444	0.57899059893791	0.12558804071899105	downregulated set	0.8822169059011163	-0.1807946878623467	0.26363884544374216	0.7488795293296444	0.57899059893791	0.12558804071899105
