kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
CDK14	CMGC	4	129	11	157	714	11819	0.5132781794888498	-0.96218716496885	0.9555081808545415	1.0000000000550988	0.019765590257555463	2.3929111052634e-11	1.1597798355010793	0.21385096020007438	0.35276486209238367	1.000000000018661	0.45251468022777674	8.104400894331518e-12	downregulated set	0.8622326146651387	-0.21385096020007438	0.35276486209238367	1.000000000018661	0.45251468022777674	8.104400894331518e-12
MINK	STE	2	129	10	157	646	11819	0.2836537307701538	-1.8177972556336754	0.9938735049233746	1.0000000000550988	0.00266888683971907	2.3929111052634e-11	1.1653290213168739	0.22073734578531415	0.3580975223979118	1.000000000018661	0.44599868377066504	8.104400894331518e-12	downregulated set	0.8581267450714952	-0.22073734578531415	0.3580975223979118	1.000000000018661	0.44599868377066504	8.104400894331518e-12
HRI	Other	8	129	7	157	641	11819	1.1434652734946607	0.1934125524415087	0.402296816048577	1.0000000000550988	0.3954534046099606	2.3929111052634e-11	0.8220932658962409	-0.28262601896926015	0.7524373336679714	1.000000000018661	0.1235296642065305	8.104400894331518e-12	upregulated set	1.1434652734946607	0.1934125524415087	0.402296816048577	1.0000000000550988	0.3954534046099606	2.3929111052634e-11
ATR	PIKK	16	129	9	157	648	11819	2.2622260503397453	1.177743096175625	0.0020859194483604402	0.09029051326474477	2.6807024666707675	1.0443578781827194	1.0455590941259731	0.0642746041495646	0.49525049651791025	1.000000000018661	0.3051750803832962	8.104400894331518e-12	upregulated set	2.2622260503397453	1.177743096175625	0.0020859194483604402	0.09029051326474477	2.6807024666707675	1.0443578781827194
CDK16	CMGC	3	129	12	157	740	11819	0.37143306096794465	-1.4288258607349063	0.9887090165611176	1.0000000000550988	0.00493150526442713	2.3929111052634e-11	1.2207608882768117	0.28778064579672086	0.28206866000573416	1.000000000018661	0.5496451646162608	8.104400894331518e-12	downregulated set	0.8191612375553489	-0.28778064579672086	0.28206866000573416	1.000000000018661	0.5496451646162608	8.104400894331518e-12
KHS2	STE	2	129	9	157	333	11819	0.5502712014339921	-0.8617852680110124	0.8809075118396671	1.0000000000550988	0.055069686600676584	2.3929111052634e-11	2.034601480461353	1.024746239962927	0.03616125471093784	0.4763852251049637	1.441756508932765	0.32204171644805296	downregulated set	0.4914967425332093	-1.024746239962927	0.03616125471093784	0.4763852251049637	1.441756508932765	0.32204171644805296
CK1G1	CK1	8	129	5	157	736	11819	0.995871250421301	-0.005968856996763077	0.5570012640875389	1.0000000000550988	0.2541438192147453	2.3929111052634e-11	0.5114147743007478	-0.9674342555777734	0.9695567048036999	1.000000000018661	0.01342678600437449	8.104400894331518e-12	upregulated set	0.995871250421301	-0.005968856996763077	0.5570012640875389	1.0000000000550988	0.2541438192147453	2.3929111052634e-11
SMG1	PIKK	23	129	18	157	1041	11819	2.024268555131098	1.017400701817846	0.0009523455052045507	0.05771213761539577	3.0212054636095242	1.238732839443238	1.3016758751078397	0.3803702537347721	0.15292556825992273	0.8378279939649521	0.8155198970214943	0.07684513284876156	upregulated set	2.024268555131098	1.017400701817846	0.0009523455052045507	0.05771213761539577	3.0212054636095242	1.238732839443238
CK1E	CK1	13	129	7	157	715	11819	1.6658210007047216	0.7362333855355903	0.050580865915535886	0.5622028036139741	1.2960137400544842	0.25010699296720784	0.7370094873279587	-0.4402449040162707	0.8423767610959868	1.000000000018661	0.0744936226713234	8.104400894331518e-12	upregulated set	1.6658210007047216	0.7362333855355903	0.050580865915535886	0.5622028036139741	1.2960137400544842	0.25010699296720784
MNK1	CAMK	1	129	3	157	218	11819	0.42027594054476924	-1.2505912257166765	0.9092303887643697	1.0000000000550988	0.04132605749158344	2.3929111052634e-11	1.0359668088587624	0.05097778153610675	0.5566833334449635	1.000000000018661	0.2543917808508411	8.104400894331518e-12	downregulated set	0.9652818907408974	-0.05097778153610675	0.5566833334449635	1.000000000018661	0.2543917808508411	8.104400894331518e-12
CK1D	CK1	12	129	10	157	835	11819	1.3166968388803788	0.39692321241999146	0.20324129362912666	1.0000000000550988	0.6919880494722155	2.3929111052634e-11	0.9015599374499409	-0.1495046868821753	0.6774818575952564	1.000000000018661	0.1691023303454625	8.104400894331518e-12	upregulated set	1.3166968388803788	0.39692321241999146	0.20324129362912666	1.0000000000550988	0.6919880494722155	2.3929111052634e-11
CK1G2	CK1	10	129	4	157	782	11819	1.1716132357897657	0.22849639664025972	0.3511947614200487	1.0000000000550988	0.45445197085059874	2.3929111052634e-11	0.38506524182644536	-1.3768251917154755	0.9933943478719387	1.000000000018661	0.0028783153444307094	8.104400894331518e-12	upregulated set	1.1716132357897657	0.22849639664025972	0.3511947614200487	1.0000000000550988	0.45445197085059874	2.3929111052634e-11
CK1A	CK1	10	129	8	157	881	11819	1.039956356853118	0.05652298502719867	0.4972086660140097	1.0000000000550988	0.3034613105025051	2.3929111052634e-11	0.6835891466703298	-0.5487986033285367	0.9045967064483456	1.000000000018661	0.043544997812644176	8.104400894331518e-12	upregulated set	1.039956356853118	0.05652298502719867	0.4972086660140097	1.0000000000550988	0.3034613105025051	2.3929111052634e-11
CK1G3	CK1	13	129	6	157	689	11819	1.7286821705426356	0.7896726444970505	0.03973452614592583	0.49619331894691143	1.4008319617948597	0.3043490876333858	0.6555609995100441	-0.6091980663912583	0.8993960747117077	1.000000000018661	0.04604901218142497	8.104400894331518e-12	upregulated set	1.7286821705426356	0.7896726444970505	0.03973452614592583	0.49619331894691143	1.4008319617948597	0.3043490876333858
MNK2	CAMK	4	129	5	157	263	11819	1.393462434049577	0.4786741097679474	0.3260362101766938	1.0000000000550988	0.4867341637154289	2.3929111052634e-11	1.431183550894868	0.5172087111869368	0.27537716900965653	1.000000000018661	0.5600720691050335	8.104400894331518e-12	downregulated set	0.6987223961418056	-0.5172087111869368	0.27537716900965653	1.000000000018661	0.5600720691050335	8.104400894331518e-12
DSTYK	TKL	8	129	10	157	618	11819	1.1860214244499636	0.24613007115587524	0.36413765287761246	1.0000000000550988	0.4387344114491892	2.3929111052634e-11	1.21812709995259	0.2846646725748646	0.30924291410254573	1.000000000018661	0.5097002428756254	8.104400894331518e-12	downregulated set	0.8209323969879009	-0.2846646725748646	0.30924291410254573	1.000000000018661	0.5097002428756254	8.104400894331518e-12
ERK1	CMGC	5	129	14	157	922	11819	0.4968555045485883	-1.009101746481726	0.9757701257414326	1.0000000000550988	0.010652482415856174	2.3929111052634e-11	1.1430841289359879	0.19293158722014295	0.34339845416587583	1.000000000018661	0.46420166418017256	8.104400894331518e-12	downregulated set	0.8748262482927007	-0.19293158722014295	0.34339845416587583	1.000000000018661	0.46420166418017256	8.104400894331518e-12
ERK2	CMGC	3	129	11	157	800	11819	0.34357558139534883	-1.5413005899933188	0.9934762452354304	1.0000000000550988	0.0028425127378689983	2.3929111052634e-11	1.0351035031847133	0.04977503445444941	0.4986942280681852	1.000000000018661	0.30216565831591313	8.104400894331518e-12	downregulated set	0.9660869632102393	-0.04977503445444941	0.4986942280681852	1.000000000018661	0.30216565831591313	8.104400894331518e-12
ERK5	CMGC	6	129	8	157	979	11819	0.5615126968667601	-0.8326094498222891	0.9604956851885338	1.0000000000550988	0.01750458176847105	2.3929111052634e-11	0.6151604067584888	-0.700965444011818	0.9523665941564885	1.000000000018661	0.02119584660183126	8.104400894331518e-12	downregulated set	1.625592266689229	0.700965444011818	0.9523665941564885	1.000000000018661	0.02119584660183126	8.104400894331518e-12
PBK	Other	17	129	12	157	987	11819	1.5780573816199746	0.6581496658541918	0.04187611360488399	0.49619331894691143	1.3780336306768775	0.3043490876333858	0.915261456256171	-0.12774416814336464	0.6671212347118446	1.000000000018661	0.17579523537588976	8.104400894331518e-12	upregulated set	1.5780573816199746	0.6581496658541918	0.04187611360488399	0.49619331894691143	1.3780336306768775	0.3043490876333858
ERK7	CMGC	3	129	5	157	495	11819	0.5552736669015739	-0.8487291151855662	0.9096260504243576	1.0000000000550988	0.041137110552571014	2.3929111052634e-11	0.7604066139097986	-0.3951570144877328	0.7901625772736236	1.000000000018661	0.10228354269864016	8.104400894331518e-12	downregulated set	1.3150858786699382	0.3951570144877328	0.7901625772736236	1.000000000018661	0.10228354269864016	8.104400894331518e-12
ANKRD3	TKL	2	129	6	157	474	11819	0.3865829326529945	-1.3711501498380092	0.9671241069834627	1.0000000000550988	0.014517791150069058	2.3929111052634e-11	0.9529146174312666	-0.06958114258522607	0.605415510673511	1.000000000018661	0.21794645666384402	8.104400894331518e-12	downregulated set	1.0494119637871224	0.06958114258522607	0.605415510673511	1.000000000018661	0.21794645666384402	8.104400894331518e-12
MST2	STE	9	129	5	157	703	11819	1.1729465083198254	0.23013722143002693	0.3622068779152871	1.0000000000550988	0.4410433071630546	2.3929111052634e-11	0.5354214422266719	-0.901253178593296	0.9592415361960882	1.000000000018661	0.018072024081224106	8.104400894331518e-12	upregulated set	1.1729465083198254	0.23013722143002693	0.3622068779152871	1.0000000000550988	0.4410433071630546	2.3929111052634e-11
MST3	STE	2	129	2	157	228	11819	0.8036855705154359	-0.3152969151044919	0.7138915829791583	1.0000000000550988	0.14636773848860435	2.3929111052634e-11	0.660353112079562	-0.5986904085728646	0.807938277795631	1.000000000018661	0.09262181575591595	8.104400894331518e-12	upregulated set	0.8036855705154359	-0.3152969151044919	0.7138915829791583	1.0000000000550988	0.14636773848860435	2.3929111052634e-11
MST4	STE	4	129	3	157	281	11819	1.3042014952136611	0.38316677883932376	0.370295030076974	1.0000000000550988	0.43145211680454115	2.3929111052634e-11	0.8037037876555523	-0.315264213907893	0.7238078113607944	1.000000000018661	0.14037673428034297	8.104400894331518e-12	upregulated set	1.3042014952136611	0.38316677883932376	0.370295030076974	1.0000000000550988	0.43145211680454115	2.3929111052634e-11
RIPK3	TKL	6	129	9	157	755	11819	0.7281071923610042	-0.45777723443103524	0.8380800705669431	1.0000000000550988	0.07671448668695341	2.3929111052634e-11	0.8973805205213651	-0.15620822717825186	0.6779195021946172	1.000000000018661	0.16882187225123138	8.104400894331518e-12	downregulated set	1.114354476314033	0.15620822717825186	0.6779195021946172	1.000000000018661	0.16882187225123138	8.104400894331518e-12
RIPK2	TKL	4	129	9	157	675	11819	0.5429342520815389	-0.8811505928779434	0.9402078653721996	1.0000000000550988	0.02677612001284129	2.3929111052634e-11	1.0037367303609344	0.005380915095996283	0.544574855924308	1.000000000018661	0.26394241475040414	8.104400894331518e-12	downregulated set	0.996277180810559	-0.005380915095996283	0.544574855924308	1.000000000018661	0.26394241475040414	8.104400894331518e-12
MST1	STE	12	129	9	157	719	11819	1.5291263706051685	0.6127076393421081	0.09633791937676638	0.7484715274656465	1.0162027374376823	0.12582471596187644	0.9423119513124208	-0.0857233534051085	0.6207310090059842	1.000000000018661	0.2070965586200719	8.104400894331518e-12	upregulated set	1.5291263706051685	0.6127076393421081	0.09633791937676638	0.7484715274656465	1.0162027374376823	0.12582471596187644
ALK4	TKL	13	129	9	157	924	11819	1.289028155307225	0.36628377578528426	0.21094006473985744	1.0000000000550988	0.6758409250356846	2.3929111052634e-11	0.7332492348415915	-0.4476244343818683	0.8714369052878909	1.000000000018661	0.05976405167190596	8.104400894331518e-12	upregulated set	1.289028155307225	0.36628377578528426	0.21094006473985744	1.0000000000550988	0.6758409250356846	2.3929111052634e-11
ALK2	TKL	11	129	8	157	868	11819	1.1610849140856643	0.21547348525306773	0.3505633321271066	1.0000000000550988	0.4552335117666599	2.3929111052634e-11	0.6938272329683878	-0.5273516268526023	0.8959321939823947	1.000000000018661	0.04772485740661633	8.104400894331518e-12	upregulated set	1.1610849140856643	0.21547348525306773	0.3505633321271066	1.0000000000550988	0.4552335117666599	2.3929111052634e-11
GAK	Other	28	129	13	157	1097	11819	2.3385272024478314	1.2256002107146609	0.000020202744804107712	0.006121431675644637	4.694589622023857	2.2131469935215518	0.8921087621712951	-0.164708486670224	0.7063655326699193	1.000000000018661	0.15097050045039426	8.104400894331518e-12	upregulated set	2.3385272024478314	1.2256002107146609	0.000020202744804107712	0.006121431675644637	4.694589622023857	2.2131469935215518
KIS	Other	9	129	14	157	985	11819	0.8371384724353678	-0.2564618138411764	0.7560633626403487	1.0000000000550988	0.12144180649357984	2.3929111052634e-11	1.069973164344143	0.0975746133057424	0.4379684280733213	1.000000000018661	0.35855719544964515	8.104400894331518e-12	downregulated set	0.9346028791413342	-0.0975746133057424	0.4379684280733213	1.000000000018661	0.35855719544964515	8.104400894331518e-12
SIK	CAMK	3	129	4	157	422	11819	0.6513281163892869	-0.6185435889257792	0.8426138894865219	1.0000000000550988	0.07437138632282346	2.3929111052634e-11	0.7135569173181997	-0.4868995831153081	0.8146305889716547	1.000000000018661	0.0890392864030064	8.104400894331518e-12	downregulated set	1.4014299010068534	0.4868995831153081	0.8146305889716547	1.000000000018661	0.0890392864030064	8.104400894331518e-12
FAM20C	FAM20	9	129	9	157	786	11819	1.0490857447186224	0.06913259824395565	0.4914792464227661	1.0000000000550988	0.30849481629444603	2.3929111052634e-11	0.8619876501191229	-0.2142608952244171	0.7228576657528537	1.000000000018661	0.14094720901744628	8.104400894331518e-12	upregulated set	1.0490857447186224	0.06913259824395565	0.4914792464227661	1.0000000000550988	0.30849481629444603	2.3929111052634e-11
SGK3	AGC	1	129	1	157	139	11819	0.6591378060342423	-0.6013479736632578	0.7831886911697689	1.0000000000550988	0.10613359214213096	2.3929111052634e-11	0.5415845667415112	-0.8847414671316306	0.8440705028450018	1.000000000018661	0.0736212764575823	8.104400894331518e-12	upregulated set	0.6591378060342423	-0.6013479736632578	0.7831886911697689	1.0000000000550988	0.10613359214213096	2.3929111052634e-11
SGK1	AGC	2	129	2	157	120	11819	1.527002583979328	0.6107025034517312	0.380424749094591	1.0000000000550988	0.419731237145825	2.3929111052634e-11	1.2546709129511677	0.3273090099833584	0.47711872394728844	1.000000000018661	0.32137353974494054	8.104400894331518e-12	upregulated set	1.527002583979328	0.6107025034517312	0.380424749094591	1.0000000000550988	0.419731237145825	2.3929111052634e-11
DLK	TKL	5	129	8	157	425	11819	1.0778841769265846	0.10820216292254799	0.4975566793105205	1.0000000000550988	0.30315743932086403	2.3929111052634e-11	1.417040089921319	0.5028805745668129	0.20844301910429472	0.9426602207253926	0.6810126451059298	0.02564481930445125	downregulated set	0.7056963364074794	-0.5028805745668129	0.20844301910429472	0.9426602207253926	0.6810126451059298	0.02564481930445125
PKN3	AGC	2	129	9	157	146	11819	1.2550706169693107	0.3277685401802324	0.4766375174608016	1.0000000000550988	0.3218117761210649	2.3929111052634e-11	4.6405636506413055	2.214300048154172	0.0002002051617056911	0.010110360666137401	3.698524729696856	1.9952333515781948	downregulated set	0.2154910642938395	-2.214300048154172	0.0002002051617056911	0.010110360666137401	3.698524729696856	1.9952333515781948
MEK5	STE	8	129	5	157	378	11819	1.9390509002912102	0.955350674839177	0.057615516317145045	0.5772795640108627	1.2394605418641504	0.23861381647401175	0.99577056583426	-0.006114723741833478	0.5672401185649258	1.000000000018661	0.2462330608729158	8.104400894331518e-12	upregulated set	1.9390509002912102	0.955350674839177	0.057615516317145045	0.5772795640108627	1.2394605418641504	0.23861381647401175
TAO1	STE	3	129	4	157	273	11819	1.0068148905358207	0.009798458861553483	0.5760643597899476	1.0000000000550988	0.23952899306953376	2.3929111052634e-11	1.1030073960010267	0.14144246467202465	0.49384585172902395	1.000000000018661	0.30640858992364595	8.104400894331518e-12	downregulated set	0.9066122345376089	-0.14144246467202465	0.49384585172902395	1.000000000018661	0.30640858992364595	8.104400894331518e-12
PRKX	AGC	2	129	2	157	268	11819	0.6837325002892514	-0.5484960913975228	0.7928858083765737	1.0000000000550988	0.10078935538472364	2.3929111052634e-11	0.5617929460975378	-0.8318895848658955	0.8728893602463771	1.000000000018661	0.05904080014272443	8.104400894331518e-12	upregulated set	0.6837325002892514	-0.5484960913975228	0.7928858083765737	1.0000000000550988	0.10078935538472364	2.3929111052634e-11
PERK	Other	10	129	8	157	783	11819	1.1701169225895236	0.2266526966565716	0.3526540556930125	1.0000000000550988	0.452651117193072	2.3929111052634e-11	0.7691469198168079	-0.3786688916991635	0.822192274320767	1.000000000018661	0.08502660835793534	8.104400894331518e-12	upregulated set	1.1701169225895236	0.2266526966565716	0.3526540556930125	1.0000000000550988	0.452651117193072	2.3929111052634e-11
CAMKK1	Other	25	129	13	157	1112	11819	2.0598056438570076	1.0425082161114672	0.0004289206166968822	0.043320982286385104	3.367623078259643	1.363301704477	0.8800749209549558	-0.18430174899053842	0.724437590172079	1.000000000018661	0.1399990227688668	8.104400894331518e-12	upregulated set	2.0598056438570076	1.0425082161114672	0.0004289206166968822	0.043320982286385104	3.367623078259643	1.363301704477
CAMKK2	Other	23	129	12	157	1140	11819	1.8484768121855026	0.8863369460651588	0.00305603089550981	0.10288637348216359	2.5148422594937294	0.9876421404307494	0.7924237344954743	-0.33565600273907104	0.8369033088049638	1.000000000018661	0.07732471509891169	8.104400894331518e-12	upregulated set	1.8484768121855026	0.8863369460651588	0.00305603089550981	0.10288637348216359	2.5148422594937294	0.9876421404307494
DNAPK	PIKK	12	129	14	157	753	11819	1.4600821520121066	0.5460495451094778	0.12313753944336021	0.8190340690330322	0.9096095288089153	0.08669803268974771	1.3996328909415416	0.4850484729775528	0.1308345739264574	0.8201935756885168	0.8832774755732167	0.08608363672367905	upregulated set	1.4600821520121066	0.5460495451094778	0.12313753944336021	0.8190340690330322	0.9096095288089153	0.08669803268974771
PAK1	STE	1	129	6	157	275	11819	0.33316420014094433	-1.5856947093517721	0.951748554580415	1.0000000000550988	0.02147777407569288	2.3929111052634e-11	1.642478286045165	0.7158742979010111	0.1641012008857117	0.8408857559328554	0.7848882407864578	0.07526300412863143	downregulated set	0.6088360549397862	-0.7158742979010111	0.1641012008857117	0.8408857559328554	0.7848882407864578	0.07526300412863143
TAO3	STE	1	129	4	157	301	11819	0.30438589713873654	-1.7160265776994523	0.9638686804620912	1.0000000000550988	0.01598213127926495	2.3929111052634e-11	1.0004020568381404	0.0005799288321749297	0.5700113054870782	1.000000000018661	0.24411653053459298	8.104400894331518e-12	downregulated set	0.9995981047465944	-0.0005799288321749297	0.5700113054870782	1.000000000018661	0.24411653053459298	8.104400894331518e-12
TAO2	STE	9	129	4	157	301	11819	2.739473074248629	1.4538984237428603	0.006408413348729891	0.16181243705542975	2.193249483614998	0.7909881011603179	1.0004020568381404	0.0005799288321749297	0.5700113054870782	1.000000000018661	0.24411653053459298	8.104400894331518e-12	upregulated set	2.739473074248629	1.4538984237428603	0.006408413348729891	0.16181243705542975	2.193249483614998	0.7909881011603179
PAK6	STE	9	129	13	157	489	11819	1.6862605221857612	0.7538274455503285	0.08985942418164006	0.7419779371747456	1.0464363686891045	0.1296090083405408	2.0013155666705744	1.0009486687807354	0.014759009399737759	0.23570181376133106	1.830942790661006	0.6276370755006792	downregulated set	0.49967132452960356	-1.0009486687807354	0.014759009399737759	0.23570181376133106	1.830942790661006	0.6276370755006792
PAK3	STE	1	129	9	157	337	11819	0.2718698962574472	-1.8790116821216085	0.9758190669415293	1.0000000000550988	0.010630700277254608	2.3929111052634e-11	2.010451907992969	1.0075198258523308	0.03849069431905758	0.4859450157781019	1.4146442547610678	0.31341286797036877	downregulated set	0.4974006073083829	-1.0075198258523308	0.03849069431905758	0.4859450157781019	1.4146442547610678	0.31341286797036877
PAK2	STE	1	129	5	157	326	11819	0.28104342036429353	-1.8311350551708276	0.9726584668164867	1.0000000000550988	0.012039628400779745	2.3929111052634e-11	1.1546051346176391	0.20739954624816184	0.4384514864845649	1.000000000018661	0.35807845319333775	8.104400894331518e-12	downregulated set	0.8660969625179794	-0.20739954624816184	0.4384514864845649	1.000000000018661	0.35807845319333775	8.104400894331518e-12
P90RSK	AGC	2	129	7	157	170	11819	1.0778841769265846	0.10820216292254799	0.5570591122454855	1.0000000000550988	0.2540987172860873	2.3929111052634e-11	3.099775196702885	1.6321635915117794	0.008726306164941612	0.20339005907517757	2.0591695537360772	0.6916702775406092	downregulated set	0.32260403950056205	-1.6321635915117794	0.008726306164941612	0.20339005907517757	2.0591695537360772	0.6916702775406092
PAK5	STE	1	129	7	157	342	11819	0.26789519017181196	-1.900259415825648	0.9771331503061838	1.0000000000550988	0.010046252552298568	2.3929111052634e-11	1.5408239281856446	0.6237020127635833	0.17464755235048313	0.8408857559328554	0.7578374965315028	0.07526300412863143	downregulated set	0.6490034206423072	-0.6237020127635833	0.17464755235048313	0.8408857559328554	0.7578374965315028	0.07526300412863143
PAK4	STE	1	129	7	157	456	11819	0.20092139262885897	-2.3152969151044918	0.9936459017693619	1.0000000000550988	0.0027683543407162757	2.3929111052634e-11	1.1556179461392333	0.20866451348473916	0.40512862842473074	1.000000000018661	0.39240706630152467	8.104400894331518e-12	downregulated set	0.865337894189743	-0.20866451348473916	0.40512862842473074	1.000000000018661	0.39240706630152467	8.104400894331518e-12
HIPK4	CMGC	7	129	12	157	901	11819	0.7118103055175559	-0.4904352746956847	0.8684336964557168	1.0000000000550988	0.06126333365052833	2.3929111052634e-11	1.0026227051330086	0.0037788104994944055	0.5399878944762804	1.000000000018661	0.26761597614199756	8.104400894331518e-12	downregulated set	0.9973841554559044	-0.0037788104994944055	0.5399878944762804	1.000000000018661	0.26761597614199756	8.104400894331518e-12
ASK1	STE	17	129	15	157	1353	11819	1.151177114308141	0.2031098163340522	0.3080114442991909	1.0000000000550988	0.5114331467993875	2.3929111052634e-11	0.8345926250229497	-0.26085592277614167	0.8050735565748229	1.000000000018661	0.09416443794871387	8.104400894331518e-12	upregulated set	1.151177114308141	0.2031098163340522	0.3080114442991909	1.0000000000550988	0.5114331467993875	2.3929111052634e-11
MOK	CMGC	5	129	7	157	514	11819	0.8912466443459114	-0.16610335524626596	0.6650896542682122	1.0000000000550988	0.177119807735196	2.3929111052634e-11	1.0252174775087362	0.03592997845560273	0.5283031417573354	1.000000000018661	0.2771168066066114	8.104400894331518e-12	downregulated set	0.9754028017840525	-0.03592997845560273	0.5283031417573354	1.000000000018661	0.2771168066066114	8.104400894331518e-12
HIPK1	CMGC	5	129	9	157	699	11819	0.6553659158709563	-0.6096274514278244	0.8839399516269143	1.0000000000550988	0.05357723675486243	2.3929111052634e-11	0.9692736666575544	-0.0450240383412472	0.5868743585862496	1.000000000018661	0.23145486504387927	8.104400894331518e-12	downregulated set	1.0317003694616014	0.0450240383412472	0.5868743585862496	1.000000000018661	0.23145486504387927	8.104400894331518e-12
GCK	STE	5	129	6	157	540	11819	0.8483347688774046	-0.23729440310321873	0.7066795400634255	1.0000000000550988	0.15077748228961113	2.3929111052634e-11	0.8364472753007784	-0.25765349073779786	0.7268575952419045	1.000000000018661	0.13855066707574454	8.104400894331518e-12	upregulated set	0.8483347688774046	-0.23729440310321873	0.7066795400634255	1.0000000000550988	0.15077748228961113	2.3929111052634e-11
HIPK3	CMGC	5	129	10	157	745	11819	0.6149003693876489	-0.7015754214019118	0.914069928703626	1.0000000000550988	0.03902057834887801	2.3929111052634e-11	1.0104732184841618	0.015031085129715191	0.5336349910786614	1.000000000018661	0.272755700954057	8.104400894331518e-12	downregulated set	0.9896353329384889	-0.015031085129715191	0.5336349910786614	1.000000000018661	0.272755700954057	8.104400894331518e-12
HIPK2	CMGC	8	129	15	157	758	11819	0.9669673355014214	-0.04846093911084203	0.590692091761964	1.0000000000550988	0.22863884347628272	2.3929111052634e-11	1.4897148042955817	0.5750361630293037	0.08216967590008069	0.7322768175801309	1.0852884260005047	0.13532471454045467	downregulated set	0.671269424937248	-0.5750361630293037	0.08216967590008069	0.7322768175801309	1.0852884260005047	0.13532471454045467
MOS	Other	9	129	6	157	793	11819	1.0398252148156837	0.05634104479858364	0.5022175215042631	1.0000000000550988	0.2991081395723725	2.3929111052634e-11	0.5695857864595465	-0.8120149493909454	0.9552779778408287	1.000000000018661	0.019870233991341895	8.104400894331518e-12	upregulated set	1.0398252148156837	0.05634104479858364	0.5022175215042631	1.0000000000550988	0.2991081395723725	2.3929111052634e-11
SSTK	CAMK	13	129	6	157	718	11819	1.6588607458271252	0.7301927833782905	0.05195273432736395	0.5622028036139741	1.2843915901272935	0.25010699296720784	0.6290829090005854	-0.6686779275100185	0.9190733532269493	1.000000000018661	0.03664982525112919	8.104400894331518e-12	upregulated set	1.6588607458271252	0.7301927833782905	0.05195273432736395	0.5622028036139741	1.2843915901272935	0.25010699296720784
CAMK4	CAMK	3	129	14	157	228	11819	1.2055283557731538	0.2696655856166642	0.45656721194383615	1.0000000000550988	0.3404952802815219	2.3929111052634e-11	4.622471784556933	2.2086645134847394	0.0000034918580969192544	0.0003526776677888447	5.456943413585351	3.452622039802708	downregulated set	0.21633447354743576	-2.2086645134847394	0.0000034918580969192544	0.0003526776677888447	5.456943413585351	3.452622039802708
MEK1	STE	19	129	12	157	884	11819	1.9692114770774143	0.9776180531124038	0.0037160645219013965	0.11259675501361231	2.4299167539726723	0.9484741254703672	1.0219039110009511	0.03125954692160157	0.5130113477507111	1.000000000018661	0.28987302823904315	8.104400894331518e-12	upregulated set	1.9692114770774143	0.9776180531124038	0.0037160645219013965	0.11259675501361231	2.4299167539726723	0.9484741254703672
PKN2	AGC	3	129	5	157	105	11819	2.6177187153931336	1.3883100821152832	0.11145712076204724	0.8040835140690551	0.9528921801323748	0.09469884202797023	3.5847740370033363	1.8418821828131164	0.014779981721007559	0.23570181376133106	1.8303261030501552	0.6276370755006792	downregulated set	0.2789576106269566	-1.8418821828131164	0.014779981721007559	0.23570181376133106	1.8303261030501552	0.6276370755006792
MEK2	STE	25	129	13	157	1240	11819	1.8471805451362842	0.885324883560737	0.001991432390973584	0.09029051326474477	2.700834433279517	1.0443578781827194	0.7892284775015409	-0.34148508154126866	0.8495777723907427	1.000000000018661	0.0707968586146846	8.104400894331518e-12	upregulated set	1.8471805451362842	0.885324883560737	0.001991432390973584	0.09029051326474477	2.700834433279517	1.0443578781827194
PKN1	AGC	1	129	6	157	157	11819	0.5835678664889152	-0.7770276498313773	0.8221117083037366	1.0000000000550988	0.08506916664037335	2.3929111052634e-11	2.87695241186255	1.5245413574214062	0.020367778827140928	0.3085718492311851	1.6910563296504435	0.5106436968121197	downregulated set	0.3475900386383507	-1.5245413574214062	0.020367778827140928	0.3085718492311851	1.6910563296504435	0.5106436968121197
NEK11	Other	8	129	5	157	528	11819	1.3881841672539348	0.4731989797017965	0.2226003797592719	1.0000000000550988	0.6524740990883925	2.3929111052634e-11	0.7128812005404362	-0.4882664188792142	0.8338357369065165	1.000000000018661	0.07891949562288193	8.104400894331518e-12	upregulated set	1.3881841672539348	0.4731989797017965	0.2226003797592719	1.0000000000550988	0.6524740990883925	2.3929111052634e-11
MLK1	TKL	10	129	6	157	566	11819	1.6187306543950475	0.6948629511157298	0.0934082268392073	0.7448077034810476	1.029614872019071	0.12795584013357622	0.7980239022304246	-0.3254961365188494	0.7668873342827291	1.000000000018661	0.11526843486896975	8.104400894331518e-12	upregulated set	1.6187306543950475	0.6948629511157298	0.0934082268392073	0.7448077034810476	1.029614872019071	0.12795584013357622
